task_id,start_time_ms,start_date,end_time_ms,status,duration_s,dyn_max_executors,dyn_min_executors,executor_instances,executor_cores,heap_alloc_gb,heap_used_gb,shuffle_partitions,vcore_ks_alloc,vcore_ks_used,vcore_util_pct,heap_headroom,gc_pct,spill_gb,idle_pct,skew_pct,cluster_max_workers,cluster_min_workers,worker_type,cloud_provider
1790829,1774737124518,2026-03-28 22:32:04 UTC,1774737950370,COMPLETED,800,54,10,54,4,31,18.9282184541225,1600,166.8,73.6,44.1,0.389,1.04,0,12,28,,,,
1790977,1774740744843,2026-03-28 23:32:24 UTC,1774741622600,COMPLETED,900,54,10,54,4,31,15.7954053729773,1600,171.5,73.9,43.1,0.490,1.08,0,13.3,28.8,,,,
1791255,1774744704187,2026-03-29 00:38:24 UTC,1774745509524,COMPLETED,800,54,10,54,4,31,18.705562017858,1600,159.8,74.5,46.6,0.397,1.1,0,12.5,27.7,,,,
1791674,1774748016323,2026-03-29 01:33:36 UTC,1774748746589,COMPLETED,700,54,10,54,4,31,17.4849642589688,1600,151.4,66.5,43.9,0.436,1.02,0,13.6,24.5,,,,
1792150,1774751614904,2026-03-29 02:33:34 UTC,1774752688936,COMPLETED,1100,54,10,54,4,31,17.1430617496371,1600,172.8,73.1,42.3,0.447,1,0,11.4,34,,,,
1792433,1774755133422,2026-03-29 03:32:13 UTC,1774755957123,COMPLETED,800,54,10,54,4,31,17.3774369582534,1600,162.4,68.0,41.9,0.439,1.01,0,15.5,28,,,,
1792698,1774758688390,2026-03-29 04:31:28 UTC,1774759513470,COMPLETED,800,54,10,54,4,31,21.0872647464275,1600,162.6,67.0,41.2,0.320,0.95,0,11.8,26.9,,,,
1792953,1774762385974,2026-03-29 05:33:05 UTC,1774763052362,COMPLETED,700,54,10,54,4,31,15.2294879406691,1600,132.1,50.2,38,0.509,0.93,0,14,29.7,,,,
1793280,1774765939997,2026-03-29 06:32:19 UTC,1774766608706,COMPLETED,700,54,10,54,4,31,20.4563591703773,1600,137.4,52.6,38.3,0.340,1,0,17.3,23.2,,,,
1793575,1774769964946,2026-03-29 07:39:24 UTC,1774770836292,COMPLETED,900,54,10,54,4,31,15.3969679623842,1600,154.3,57.2,37.1,0.503,0.83,0,12.9,36.6,,,,
1793771,1774773161180,2026-03-29 08:32:41 UTC,1774773926936,COMPLETED,800,54,10,54,4,31,16.6811816468835,1600,147.5,56.0,38,0.462,0.76,0,14.5,31.2,,,,
1794071,1774776728446,2026-03-29 09:32:08 UTC,1774777433326,COMPLETED,700,54,10,54,4,31,17.1949199959636,1600,144.9,52.0,35.9,0.445,0.82,0,15.8,26.8,,,,
1794334,1774780285241,2026-03-29 10:31:25 UTC,1774781071457,COMPLETED,800,54,10,54,4,31,18.1071982011199,1600,149.4,59.5,39.8,0.416,0.81,0,11.7,31.7,,,,
1794512,1774783864947,2026-03-29 11:31:04 UTC,1774784726881,COMPLETED,900,54,10,54,4,31,14.7329056337476,1600,146.4,64.7,44.2,0.525,0.95,0,10.1,37.4,,,,
1794792,1774787514009,2026-03-29 12:31:54 UTC,1774788483588,COMPLETED,1000,54,10,54,4,31,15.2211868092418,1600,166,72.7,43.8,0.509,0.99,0,11,38.7,,,,
1795100,1774791696945,2026-03-29 13:41:36 UTC,1774792657054,COMPLETED,1000,54,10,54,4,31,17.2407181411982,1600,180.7,83.8,46.4,0.444,1.01,0,11.4,26.2,,,,
1795292,1774794992713,2026-03-29 14:36:32 UTC,1774796290311,COMPLETED,1300,54,10,54,4,31,19.9321245476604,1600,132.1,79.9,60.5,0.357,1.17,0,11.8,21.4,,,,
1795477,1774798414826,2026-03-29 15:33:34 UTC,1774799439903,COMPLETED,1000,54,10,54,4,31,17.1664993241429,1600,193,92.1,47.7,0.446,1.06,0,9.8,25.4,,,,
1795709,1774802338968,2026-03-29 16:38:58 UTC,1774803428627,COMPLETED,1100,54,10,54,4,31,18.2289995029569,1600,202.1,87.7,43.4,0.412,0.91,0,10.8,31.3,,,,
1795944,1774805573801,2026-03-29 17:32:53 UTC,1774806513262,COMPLETED,900,54,10,54,4,31,17.857905715704,1600,167,78.8,47.2,0.424,1.06,0,11.8,32.5,,,,
1796158,1774809085136,2026-03-29 18:31:25 UTC,1774810004201,COMPLETED,900,54,10,54,4,31,17.9047809541225,1600,174.8,83.4,47.7,0.422,1.19,0,10.7,30.6,,,,
1796383,1774813211388,2026-03-29 19:40:11 UTC,1774814075685,COMPLETED,900,54,10,54,4,31,14.7641552686691,1600,171.4,79.2,46.2,0.524,1.08,0,10.4,29.2,,,,
1796537,1774817103536,2026-03-29 20:45:03 UTC,1774818048132,COMPLETED,900,54,10,54,4,31,15.5961865633726,1600,171.3,74.0,43.2,0.497,0.94,0,13.1,24.2,,,,
1796638,1774819870747,2026-03-29 21:31:10 UTC,1774820722016,COMPLETED,900,54,10,54,4,31,15.4946240335703,1600,168.5,77.2,45.8,0.500,0.99,0,11.4,28.3,,,,
1796781,1774823477567,2026-03-29 22:31:17 UTC,1774824439817,COMPLETED,1000,54,10,54,4,31,17.0727494210005,1600,179.7,74.2,41.3,0.449,0.98,0,12.2,34.4,,,,
1796929,1774827097450,2026-03-29 23:31:37 UTC,1774827926336,COMPLETED,800,54,10,54,4,31,18.6396017372608,1600,162.3,72.7,44.8,0.399,1.09,0,12,31,,,,
1797315,1774831311000,2026-03-30 00:41:51 UTC,1774832141781,COMPLETED,800,54,10,54,4,31,19.5695285275578,1600,164.7,73.5,44.6,0.369,1.08,0,14.4,25.4,,,,
1797798,1774834812862,2026-03-30 01:40:12 UTC,1774836730853,COMPLETED,1900,54,10,54,4,31,17.9482381865382,1600,199.6,69.3,34.7,0.421,0.96,0,6.2,11.7,,,,
1798211,1774837994529,2026-03-30 02:33:14 UTC,1774838799747,COMPLETED,800,54,10,54,4,31,17.6210895180702,1600,150.1,65.9,43.9,0.432,1.07,0,12.1,31.3,,,,
1798512,1774841519978,2026-03-30 03:31:59 UTC,1774842427088,COMPLETED,900,54,10,54,4,31,18.8110308870673,1600,165.3,70.4,42.6,0.393,1.09,0,11.3,38,,,,
1798774,1774845188777,2026-03-30 04:33:08 UTC,1774845996026,COMPLETED,800,54,10,54,4,31,19.1665000170469,1600,139.2,54.6,39.2,0.382,0.97,0,12.6,37,,,,
1799032,1774848669309,2026-03-30 05:31:09 UTC,1774849498035,COMPLETED,800,54,10,54,4,31,16.6757084429264,1600,135.7,51.4,37.9,0.462,0.89,0,11.2,39.7,,,,
1799357,1774852334262,2026-03-30 06:32:14 UTC,1774853034799,COMPLETED,700,54,10,54,4,31,14.9018135145307,1600,136.7,49.6,36.3,0.519,0.87,0,14.1,33.1,,,,
1799666,1774856400927,2026-03-30 07:40:00 UTC,1774857126199,COMPLETED,700,54,10,54,4,31,18.8003892749548,1600,134.5,49.4,36.7,0.394,0.86,0,14.5,32.7,,,,
1799866,1774859601071,2026-03-30 08:33:21 UTC,1774860384996,COMPLETED,800,54,10,54,4,31,14.7154276371002,1600,150.1,50.1,33.4,0.525,0.72,0,15.3,37.1,,,,
1800162,1774863190722,2026-03-30 09:33:10 UTC,1774864030711,COMPLETED,800,54,10,54,4,31,15.4360310211778,1600,160.2,51.7,32.3,0.502,0.73,0,11.4,41.7,,,,
1800477,1774866782035,2026-03-30 10:33:02 UTC,1774867534801,COMPLETED,800,54,10,54,4,31,15.2056446075439,1600,139.4,52.4,37.6,0.509,0.89,0,13.4,34.1,,,,
1800675,1774870314579,2026-03-30 11:31:54 UTC,1774871313643,COMPLETED,1000,54,10,54,4,31,16.645485676825,1600,154.5,63.2,40.9,0.463,1,0,8.7,35.9,,,,
1800949,1774873933974,2026-03-30 12:32:13 UTC,1774874814001,COMPLETED,900,54,10,54,4,31,20.6371858268976,1600,147.9,61.1,41.3,0.334,0.98,2.728,11.3,36.1,,,,
1801254,1774877721508,2026-03-30 13:35:21 UTC,1774878667078,COMPLETED,900,54,10,54,4,31,20.5551544055343,1600,163,70.4,43.2,0.337,0.93,0,13.2,30.9,,,,
1801543,1774881338956,2026-03-30 14:35:38 UTC,1774882253809,COMPLETED,900,54,10,54,4,31,15.6996845901012,1600,150.9,67.9,45,0.494,0.94,0,13.5,28.5,,,,
1801769,1774885199456,2026-03-30 15:39:59 UTC,1774886036379,COMPLETED,800,54,10,54,4,31,16.6215597838163,1600,129.2,62.5,48.4,0.464,1.09,0,16,21.7,,,,
1802217,1774891915997,2026-03-30 17:31:55 UTC,1774893056987,COMPLETED,1100,54,10,54,4,31,20.1723414883018,1600,223.9,129.4,57.8,0.349,1.12,0,12.6,23.9,,,,
1802481,1774895608006,2026-03-30 18:33:28 UTC,1774896429157,COMPLETED,800,54,10,54,4,31,20.1996856331825,1600,158.9,70.6,44.4,0.348,0.95,0,10.9,31.1,,,,
1802710,1774899644616,2026-03-30 19:40:44 UTC,1774900554970,COMPLETED,900,54,10,54,4,31,15.4032419919968,1600,161.2,75.0,46.5,0.503,1.01,0,10.9,31.7,,,,
1802919,1774903871911,2026-03-30 20:51:11 UTC,1774905048401,COMPLETED,1200,54,10,54,4,31,18.1410945132375,1600,169.9,77.5,45.6,0.415,0.97,0,9.5,33.7,,,,
1803290,1774913559469,2026-03-30 23:32:39 UTC,1774914171381,FAILED,600,54,10,54,4,31,11.2997065633535,1600,127.4,70.8,55.6,0.635,1.28,0,14.9,0,,,,
1803346,1774914270618,2026-03-30 23:44:30 UTC,1774915526824,COMPLETED,1300,54,10,54,4,31,17.1362112760544,1600,237.8,112.0,47.1,0.447,1.1,0,7.7,21.2,,,,
1803670,1774917760816,2026-03-31 00:42:40 UTC,1774918590218,COMPLETED,800,54,10,54,4,31,16.5317193195224,1600,166.1,74.6,44.9,0.467,1.06,0,11,27.6,,,,
1804055,1774920678369,2026-03-31 01:31:18 UTC,1774922023744,COMPLETED,1300,54,10,54,4,31,22.5668762028217,1600,238.3,145.8,61.2,0.272,1.27,8.08,6,26.4,,,,
1804066,1774920712741,2026-03-31 01:31:52 UTC,1774921525424,COMPLETED,800,54,10,54,4,31,15.336406596005,1600,165.6,76.8,46.4,0.505,1.1,0,13.8,23.7,,,,
1804737,1774924494987,2026-03-31 02:34:54 UTC,1774925370455,COMPLETED,900,54,10,54,4,31,17.4067188873887,1600,171.3,75.5,44.1,0.438,1.02,0,11,30,,,,
1805041,1774927917489,2026-03-31 03:31:57 UTC,1774928945048,COMPLETED,1000,54,10,54,4,31,17.5473445728421,1600,163.1,70.0,42.9,0.434,0.99,0,10.2,41.5,,,,
1805332,1774931484838,2026-03-31 04:31:24 UTC,1774932204623,COMPLETED,700,54,10,54,4,31,20.6273619160056,1600,140.4,63.6,45.3,0.335,1.08,0,9,31.7,,,,
1805670,1774935113679,2026-03-31 05:31:53 UTC,1774935866207,COMPLETED,800,54,10,54,4,31,13.9220137000084,1600,132.8,47.5,35.8,0.551,0.85,0,14.3,31.9,,,,
1806049,1774938708619,2026-03-31 06:31:48 UTC,1774939402101,COMPLETED,700,54,10,54,4,31,16.1656105145812,1600,143.8,56.2,39.1,0.479,0.94,0,14.7,24.8,,,,
1806388,1774943200493,2026-03-31 07:46:40 UTC,1774944004859,COMPLETED,800,54,10,54,4,31,17.6698085963726,1600,149.3,53.2,35.6,0.430,0.78,0,12.9,37.7,,,,
1806569,1774945916693,2026-03-31 08:31:56 UTC,1774946636638,COMPLETED,700,54,10,54,4,31,15.6910003572702,1600,133.7,51.9,38.8,0.494,0.88,0,15.2,32.2,,,,
1806875,1774949482631,2026-03-31 09:31:22 UTC,1774950149512,COMPLETED,700,54,10,54,4,31,21.6812353730202,1600,137.2,52.1,38,0.301,0.9,0,15.8,26.1,,,,
1807168,1774953130967,2026-03-31 10:32:10 UTC,1774953914845,COMPLETED,800,54,10,54,4,31,18.0874853655696,1600,146.6,53.2,36.3,0.417,0.87,0,13.4,37.1,,,,
1807407,1774956746149,2026-03-31 11:32:26 UTC,1774957491687,COMPLETED,700,54,10,54,4,31,15.2426579892635,1600,145.9,64.3,44.1,0.508,1.03,0,13,27.9,,,,
1807726,1774960280331,2026-03-31 12:31:20 UTC,1774961132981,COMPLETED,900,54,10,54,4,31,17.0253737866879,1600,149.2,64.3,43.1,0.451,1.05,0,11.8,32.5,,,,
1808024,1774963890558,2026-03-31 13:31:30 UTC,1774964709743,COMPLETED,800,54,10,54,4,31,13.9664295315742,1600,158.2,60.6,38.3,0.549,0.91,0,13.7,24.7,,,,
1808282,1774967476775,2026-03-31 14:31:16 UTC,1774968342644,COMPLETED,900,54,10,54,4,31,16.4490683674812,1600,171.1,68.3,39.9,0.469,0.96,0,10,37,,,,
1808507,1774971095072,2026-03-31 15:31:35 UTC,1774971891550,COMPLETED,800,54,10,54,4,31,18.973127566278,1600,153.9,65.3,42.4,0.388,0.96,0,12.2,31.4,,,,
1808746,1774974699733,2026-03-31 16:31:39 UTC,1774975672033,COMPLETED,1000,54,10,54,4,31,18.4116038158536,1600,177.9,82.0,46.1,0.406,1.01,0,12.7,28.6,,,,
1809069,1774978347328,2026-03-31 17:32:27 UTC,1774979405501,COMPLETED,1100,54,10,54,4,31,17.7543773576617,1600,177.7,86.9,48.9,0.427,1.08,0,11.4,29.9,,,,
1809306,1774981938226,2026-03-31 18:32:18 UTC,1774983034688,COMPLETED,1100,54,10,54,4,31,15.1996893137693,1600,193.9,78.9,40.7,0.510,0.84,0,9.2,32.1,,,,
1809566,1774986043772,2026-03-31 19:40:43 UTC,1774986998335,COMPLETED,1000,54,10,54,4,31,15.1528142765164,1600,162.5,76.7,47.2,0.511,1.03,0,9.4,35.3,,,,
1809794,1774990536173,2026-03-31 20:55:36 UTC,1774991534623,COMPLETED,1000,54,10,54,4,31,19.445786729455,1600,129.6,64.8,50,0.373,1.24,0,14.6,30.3,,,,
1809929,1774992849710,2026-03-31 21:34:09 UTC,1774993814712,COMPLETED,1000,54,10,54,4,31,23.8403192386031,1600,141.8,66.6,47,0.231,1.13,4.314,10.8,30.4,,,,
1810103,1774996372792,2026-03-31 22:32:52 UTC,1774997231664,COMPLETED,900,54,10,54,4,31,16.3458832129836,1600,167.6,74.6,44.5,0.473,0.98,0,13.5,26.9,,,,
1810298,1774999953980,2026-03-31 23:32:33 UTC,1775000966369,COMPLETED,1000,54,10,54,4,31,16.6197213605046,1600,165.1,74.6,45.2,0.464,0.98,0,10.2,35.5,,,,
1810665,1775004431816,2026-04-01 00:47:11 UTC,1775005388890,COMPLETED,1000,54,10,54,4,31,19.7114120572805,1600,176,74.4,42.3,0.364,0.95,0,14.8,23.9,,,,
1810997,1775007155158,2026-04-01 01:32:35 UTC,1775008031355,COMPLETED,900,54,10,54,4,31,15.2621923461556,1600,173.6,77.4,44.6,0.508,1.01,0,13.5,28.1,,,,
1811547,1775010678090,2026-04-01 02:31:18 UTC,1775011589934,COMPLETED,900,54,10,54,4,31,19.9887559935451,1600,166.8,77.9,46.7,0.355,1.03,0,11.6,32.2,,,,
1811979,1775014350763,2026-04-01 03:32:30 UTC,1775015194367,COMPLETED,800,54,10,54,4,31,17.5981305018067,1600,165.4,73.8,44.6,0.432,1.02,0,10.4,31.2,,,,
1812282,1775017887441,2026-04-01 04:31:27 UTC,1775018734880,COMPLETED,800,54,10,54,4,31,17.5825054123998,1600,156.1,63.5,40.7,0.433,0.86,0,10.9,36.8,,,,
1812632,1775021523802,2026-04-01 05:32:03 UTC,1775022172025,COMPLETED,600,54,10,54,4,31,17.1939400583506,1600,126.8,45.3,35.7,0.445,0.82,0,16.1,28.7,,,,
1812983,1775025141574,2026-04-01 06:32:21 UTC,1775025862095,COMPLETED,700,54,10,54,4,31,17.9996059760451,1600,136.2,48.2,35.4,0.419,0.81,0,14.9,33.6,,,,
1813280,1775029216003,2026-04-01 07:40:16 UTC,1775029864406,COMPLETED,600,54,10,54,4,31,14.385717317462,1600,128.9,48.2,37.4,0.536,0.99,0,13.6,30.7,,,,
1813460,1775032290937,2026-04-01 08:31:30 UTC,1775032929647,COMPLETED,600,54,10,54,4,31,16.5394908413291,1600,122.6,48.1,39.2,0.466,0.87,0,13.4,32.6,,,,
1813781,1775035921606,2026-04-01 09:32:01 UTC,1775036681331,COMPLETED,800,54,10,54,4,31,15.5298790931702,1600,131,46.9,35.8,0.499,0.82,0,14.6,38.4,,,,
1814051,1775039495895,2026-04-01 10:31:35 UTC,1775040221909,COMPLETED,700,54,10,54,4,31,16.7858794108033,1600,135.3,51.4,38,0.459,0.86,0,14.8,31.7,,,,
1814289,1775043086398,2026-04-01 11:31:26 UTC,1775044015749,COMPLETED,900,54,10,54,4,31,17.6478441506624,1600,147.3,56.4,38.3,0.431,0.93,0,11.2,43.6,,,,
1814579,1775046663933,2026-04-01 12:31:03 UTC,1775047523147,COMPLETED,900,54,10,54,4,31,13.5707876682281,1600,149.2,61.0,40.9,0.562,0.95,0,13.8,35.4,,,,
1814877,1775050418413,2026-04-01 13:33:38 UTC,1775051026454,COMPLETED,600,54,10,54,4,31,16.3911004662514,1600,128.4,58.4,45.5,0.471,1.06,0,14.6,19.7,,,,
1815242,1775054883966,2026-04-01 14:48:03 UTC,1775055882840,COMPLETED,1000,54,10,54,4,31,15.7114126235247,1600,188.5,76.7,40.7,0.493,0.86,0,15.4,26.3,,,,
1815406,1775057546307,2026-04-01 15:32:26 UTC,1775058592092,COMPLETED,1000,54,10,54,4,31,16.3911007493734,1600,176.2,74.5,42.3,0.471,0.95,0,13.5,30.9,,,,
1815650,1775061240071,2026-04-01 16:34:00 UTC,1775063054796,COMPLETED,1800,54,10,54,4,31,16.0043809190392,1600,228.3,108.2,47.4,0.484,1.1,0,6,29.2,,,,
1815950,1775064846470,2026-04-01 17:34:06 UTC,1775065740511,COMPLETED,900,54,10,54,4,31,14.3115560933948,1600,173.4,71.8,41.4,0.538,0.92,0,12.2,22.7,,,,
1816195,1775068353971,2026-04-01 18:32:33 UTC,1775069324039,COMPLETED,1000,54,10,54,4,31,16.1645380407572,1600,172.2,80.1,46.5,0.479,0.99,0,12,29.2,,,,
1816453,1775072628386,2026-04-01 19:43:48 UTC,1775073553489,COMPLETED,900,54,10,54,4,31,18.309069506824,1600,163.7,75.5,46.1,0.409,1.03,0,11,32.4,,,,
1816604,1775075755038,2026-04-01 20:35:55 UTC,1775076771821,COMPLETED,1000,54,10,54,4,31,20.1254763007164,1600,161.3,76.1,47.2,0.351,1.06,0,11.4,28,,,,
1816729,1775078393011,2026-04-01 21:19:53 UTC,1775079301881,COMPLETED,900,54,10,54,4,31,20.5864150226116,1600,165.6,76.7,46.3,0.336,0.97,0,12.5,26.7,,,,
1816963,1775083006234,2026-04-01 22:36:46 UTC,1775083922717,COMPLETED,900,54,10,54,4,31,20.1723524034023,1600,181.2,81.4,44.9,0.349,0.98,0,12.9,23.1,,,,
1817090,1775086338122,2026-04-01 23:32:18 UTC,1775087314968,COMPLETED,1000,54,10,54,4,31,17.9731331393123,1600,168.6,82.4,48.9,0.420,1.21,0,9.2,34.5,,,,
1817452,1775090519837,2026-04-02 00:41:59 UTC,1775091471482,COMPLETED,1000,54,10,54,4,31,16.8559455052018,1600,173,82.0,47.4,0.456,0.99,0,12.2,30.6,,,,
1817897,1775093671621,2026-04-02 01:34:31 UTC,1775094537853,COMPLETED,900,54,10,54,4,31,19.3793835267425,1600,176,83.2,47.3,0.375,1.11,0,11.4,24.9,,,,
1818392,1775097153068,2026-04-02 02:32:33 UTC,1775097970755,COMPLETED,800,54,10,54,4,31,15.6056410521269,1600,160.2,77.1,48.1,0.497,1.03,0,12.7,26.8,,,,
1818705,1775100688270,2026-04-02 03:31:28 UTC,1775101654032,COMPLETED,1000,54,10,54,4,31,19.0004769861698,1600,187.9,81.0,43.1,0.387,0.95,0,10.5,33.7,,,,
1818970,1775104277737,2026-04-02 04:31:17 UTC,1775105184954,COMPLETED,900,54,10,54,4,31,15.3950077071786,1600,159.4,73.2,45.9,0.503,1.04,0,10.2,34.4,,,,
1819199,1775107938616,2026-04-02 05:32:18 UTC,1775108822555,COMPLETED,900,54,10,54,4,31,19.7564444169402,1600,170.7,52.6,30.8,0.363,0.66,0,13.4,44,,,,
1819530,1775111527207,2026-04-02 06:32:07 UTC,1775112225039,COMPLETED,700,54,10,54,4,31,15.336668677628,1600,132.7,54.9,41.4,0.505,1.02,0,10.4,33.7,,,,
1819780,1775115709856,2026-04-02 07:41:49 UTC,1775116425403,COMPLETED,700,54,10,54,4,31,17.9224922657013,1600,142.2,53.9,37.9,0.422,0.83,0,13.4,29.8,,,,
1819959,1775118674929,2026-04-02 08:31:14 UTC,1775119426363,COMPLETED,800,54,10,54,4,31,15.3140615969896,1600,139.2,52.3,37.6,0.506,0.82,0,13.2,34.5,,,,
1820300,1775122336921,2026-04-02 09:32:16 UTC,1775123026242,COMPLETED,700,54,10,54,4,31,16.3821799233556,1600,132.5,49.7,37.5,0.472,0.87,0,14.2,32.2,,,,
1820431,1775123300836,2026-04-02 09:48:20 UTC,1775124021666,COMPLETED,700,54,10,54,4,31,19.9726620614529,1600,139.5,60.3,43.2,0.356,1,0,11.3,30.5,,,,
1820571,1775125867975,2026-04-02 10:31:07 UTC,1775126533927,COMPLETED,700,54,10,54,4,31,15.5566432774067,1600,132,51.2,38.8,0.498,0.89,0,14,29.6,,,,
1820763,1775129530891,2026-04-02 11:32:10 UTC,1775130312385,COMPLETED,800,54,10,54,4,31,15.3844515383244,1600,153.3,60.1,39.2,0.504,0.9,0,13.7,29.7,,,,
1821029,1775133065916,2026-04-02 12:31:05 UTC,1775133881758,COMPLETED,800,54,10,54,4,31,16.7504776790738,1600,157.5,66.2,42,0.460,0.93,0,11.6,24.5,,,,
1821294,1775136739501,2026-04-02 13:32:19 UTC,1775137462834,COMPLETED,700,54,10,54,4,31,18.1074119433761,1600,146.8,63.0,42.9,0.416,1.01,0,13.5,25.4,,,,
1821508,1775140403936,2026-04-02 14:33:23 UTC,1775141835088,COMPLETED,1400,54,10,54,4,31,17.5082897916436,1600,237.9,99.0,41.6,0.435,0.97,0,8.5,26.2,,,,
1821797,1775144179941,2026-04-02 15:36:19 UTC,1775145070980,COMPLETED,900,54,10,54,4,31,15.9970599338412,1600,168.2,78.0,46.4,0.484,1.01,0,12.1,26.4,,,,
1822081,1775147724950,2026-04-02 16:35:24 UTC,1775148644994,COMPLETED,900,54,10,54,4,31,15.0395396277308,1600,163.2,74.4,45.6,0.515,0.97,0,10.3,28.5,,,,
1822431,1775151227339,2026-04-02 17:33:47 UTC,1775152144969,COMPLETED,900,54,10,54,4,31,21.9594617709517,1600,158.8,72.1,45.4,0.292,1.04,0,10.9,32.9,,,,
1822680,1775154707770,2026-04-02 18:31:47 UTC,1775155526595,COMPLETED,800,54,10,54,4,31,14.2779545262456,1600,169.1,70.2,41.5,0.539,1.08,0,12.3,23.2,,,,
1822924,1775158892705,2026-04-02 19:41:32 UTC,1775159722603,COMPLETED,800,54,10,54,4,31,17.9536027312279,1600,162.1,72.3,44.6,0.421,1.01,0,13.5,30.2,,,,
1823099,1775162708703,2026-04-02 20:45:08 UTC,1775163761666,COMPLETED,1100,54,10,54,4,31,18.6450107619166,1600,184.9,90.8,49.1,0.399,1.07,0,10,31.2,,,,
1823223,1775165528160,2026-04-02 21:32:08 UTC,1775166357512,COMPLETED,800,54,10,54,4,31,18.5707916840911,1600,162.9,76.7,47.1,0.401,1.07,0,9.5,29.1,,,,
1823413,1775169121082,2026-04-02 22:32:01 UTC,1775170006099,COMPLETED,900,54,10,54,4,31,14.9272368326783,1600,174.6,81.5,46.7,0.518,1.01,0,14.7,25.2,,,,
1823636,1775172808646,2026-04-02 23:33:28 UTC,1775173682911,COMPLETED,900,54,10,54,4,31,14.9340723901987,1600,172,81.2,47.2,0.518,0.98,0,7.4,31,,,,
1823953,1775176717157,2026-04-03 00:38:37 UTC,1775177731844,COMPLETED,1000,54,10,54,4,31,15.8969635367393,1600,197.7,81.3,41.1,0.487,0.93,0,13.8,31.4,,,,
1824339,1775179916559,2026-04-03 01:31:56 UTC,1775180835453,COMPLETED,900,54,10,54,4,31,21.2543860822916,1600,174.7,82.6,47.3,0.314,1.01,0,12.6,27.5,,,,
1824858,1775183529797,2026-04-03 02:32:09 UTC,1775184655576,COMPLETED,1100,54,10,54,4,31,19.1606355756521,1600,180.3,85.6,47.5,0.382,1.06,0,9.2,36.7,,,,
1825195,1775187053686,2026-04-03 03:30:53 UTC,1775187849610,COMPLETED,800,54,10,54,4,31,16.4892487451434,1600,157.6,74.2,47.1,0.468,1.03,0,8,30.4,,,,
1825466,1775190743103,2026-04-03 04:32:23 UTC,1775191628356,COMPLETED,900,54,10,54,4,31,18.3071203902364,1600,169.1,78.8,46.6,0.409,1.05,0,10.2,30.5,,,,
1825728,1775194295991,2026-04-03 05:31:35 UTC,1775195058728,COMPLETED,800,54,10,54,4,31,15.1684476286173,1600,150.4,51.6,34.3,0.511,0.75,0,15.7,24.1,,,,
1826073,1775197928977,2026-04-03 06:32:08 UTC,1775198722637,COMPLETED,800,54,10,54,4,31,19.1209736317396,1600,149.8,55.4,37,0.383,0.79,0,12.7,31.2,,,,
1826371,1775202006934,2026-04-03 07:40:06 UTC,1775202798898,COMPLETED,800,54,10,54,4,31,21.7426688149571,1600,136.5,54.3,39.8,0.299,0.99,0,11.4,36.7,,,,
1826550,1775205100653,2026-04-03 08:31:40 UTC,1775205805124,COMPLETED,700,54,10,54,4,31,15.9436477869749,1600,133.4,49.4,37,0.486,0.83,0,16.3,33.2,,,,
1826852,1775208727793,2026-04-03 09:32:07 UTC,1775209423682,COMPLETED,700,54,10,54,4,31,14.9760558828712,1600,132,50.6,38.3,0.517,0.89,0,13.7,31.8,,,,
1827106,1775212298668,2026-04-03 10:31:38 UTC,1775213022627,COMPLETED,700,54,10,54,4,31,17.4967234879732,1600,144.4,55.0,38.1,0.436,0.86,0,15,28,,,,
1827288,1775215931600,2026-04-03 11:32:11 UTC,1775216669559,COMPLETED,700,54,10,54,4,31,18.2041274607182,1600,141.2,61.4,43.5,0.413,1.07,0,9,32.9,,,,
1827539,1775219495046,2026-04-03 12:31:35 UTC,1775220264066,COMPLETED,800,54,10,54,4,31,15.9340734481812,1600,153.9,64.9,42.2,0.486,1.02,0,13.9,26.4,,,,
1827831,1775223916669,2026-04-03 13:45:16 UTC,1775223916669,UNKNOWN,0,54,10,54,4,,,1600,,,,,,,,,,,,
1828108,1775228706526,2026-04-03 15:05:06 UTC,1775229653297,COMPLETED,900,54,10,54,4,31,16.4223547950387,1600,178,84.0,47.2,0.470,1.16,0,8.8,31.6,,,,
1828356,1775230421290,2026-04-03 15:33:41 UTC,1775233503096,COMPLETED,3100,54,10,54,4,31,15.4748856052756,1600,252,83.4,33.1,0.501,0.9,0,36.1,12.5,,,,
1828587,1775234604998,2026-04-03 16:43:24 UTC,1775235394796,COMPLETED,800,54,10,54,4,31,20.4926683232188,1600,158.7,76.7,48.3,0.339,1.25,0,9.7,27.5,,,,
1828750,1775237498156,2026-04-03 17:31:38 UTC,1775238317304,COMPLETED,800,54,10,54,4,31,18.5786052718759,1600,165.4,76.1,46,0.401,1.08,0,12.6,25.6,,,,
1829062,1775241200993,2026-04-03 18:33:20 UTC,1775242192783,COMPLETED,1000,54,10,54,4,31,17.5200113505125,1600,177.3,88.5,49.9,0.435,1.29,0,11.2,29.1,,,,
1829359,1775245202897,2026-04-03 19:40:02 UTC,1775246287995,COMPLETED,1100,54,10,54,4,31,18.0317302569747,1600,180.4,86.2,47.8,0.418,1.04,0,14.3,27.5,,,,
1829540,1775248636320,2026-04-03 20:37:16 UTC,1775249826221,COMPLETED,1200,54,10,54,4,31,21.6176692098379,1600,184.8,80.9,43.8,0.303,0.92,0,14.5,35.7,,,,
